Time,hp,X,Y,Z,IT,ET,VOLT Bat,lat,long,alt,RH,IT C,EXT C
642,977.86,0.79,-10.01,-1.62,0.75,0.65,22,33.073685,-111.98278,367.10001,31.54,25,15
645,977.84,0.79,-10,-1.64,0.75,0.65,22,33.073685,-111.98277,367.10001,32.35,25,15
647,977.87,0.79,-9.98,-1.59,0.73,0.64,22,33.073689,-111.98277,367.10001,30.81,23,14
650,977.88,0.8,-9.99,-1.64,0.75,0.64,22,33.073689,-111.98277,367.10001,30.54,25,14
652,977.73,0.81,-9.99,-1.63,0.75,0.64,22,33.073689,-111.98277,367.10001,31.1,25,14
654,977.92,0.81,-9.98,-1.63,0.75,0.64,22,33.073689,-111.98277,367.10001,31.74,25,14
657,977.88,0.78,-10,-1.61,0.75,0.64,22,33.073685,-111.98277,367.10001,32.3,25,14
659,977.82,0.79,-9.99,-1.64,0.75,0.64,22,33.073685,-111.98277,367.10001,32.92,25,14
662,977.81,0.77,-9.99,-1.66,0.75,0.64,22,33.073685,-111.98277,367.10001,32.72,25,14
664,977.73,0.8,-9.98,-1.65,0.75,0.64,22,33.073685,-111.98278,367.10001,33.21,25,14
667,977.84,0.79,-9.98,-1.63,0.75,0.64,22,33.073685,-111.98278,367.10001,32.47,25,14
669,977.86,0.78,-10,-1.62,0.75,0.64,22,33.073685,-111.98278,367.10001,32.89,25,14
671,977.77,0.77,-10,-1.65,0.75,0.64,22,33.073685,-111.98278,367.10001,32.82,25,14
674,977.83,0.77,-10,-1.64,0.75,0.64,22,33.073685,-111.98278,367.10001,32.47,25,14
676,977.82,0.79,-9.99,-1.65,0.75,0.64,22,33.073685,-111.98278,367.10001,32.94,25,14
679,977.78,0.79,-9.99,-1.63,0.75,0.64,22,33.073689,-111.98278,367.10001,33.21,25,14
681,977.77,0.79,-9.99,-1.64,0.75,0.64,22,33.073685,-111.98278,367.10001,31.76,25,14
683,977.75,0.76,-10,-1.62,0.75,0.64,22,33.073685,-111.98278,367.10001,32.1,25,14
686,977.82,0.79,-10,-1.65,0.75,0.64,22,33.073685,-111.98278,367.10001,32.53,25,14
688,977.93,0.78,-10,-1.62,0.75,0.64,22,33.073685,-111.98278,367.10001,32.45,25,14
691,977.92,0.79,-9.99,-1.63,0.75,0.64,22,33.073689,-111.98278,367.10001,32.08,25,14
693,978.01,0.79,-9.98,-1.65,0.75,0.64,22,33.073689,-111.98278,367.10001,32.08,25,14
695,977.94,0.78,-9.99,-1.62,0.75,0.64,22,33.073689,-111.98278,367.10001,31.91,25,14
698,977.84,0.78,-10.01,-1.66,0.75,0.64,22,33.073689,-111.98278,367.10001,32.65,25,14
700,977.88,0.79,-9.99,-1.63,0.75,0.64,22,33.073689,-111.98278,367.10001,32.5,25,14
703,977.96,0.79,-9.99,-1.64,0.75,0.64,22,33.073685,-111.98278,367.10001,32.28,25,14
705,977.77,0.78,-9.99,-1.62,0.75,0.64,22,33.073681,-111.98277,367.10001,31.79,25,14
708,977.89,0.79,-10,-1.61,0.74,0.63,21,33.073681,-111.98277,367.10001,32.28,24,13
710,977.88,0.8,-9.99,-1.6,0.75,0.64,22,33.073681,-111.98277,367.10001,32.53,25,14
713,977.89,0.79,-10.01,-1.61,0.75,0.64,22,33.073681,-111.98277,367.10001,33.04,25,14
715,977.9,0.77,-10,-1.63,0.75,0.64,22,33.073681,-111.98277,367.10001,32.72,25,14
718,977.74,0.77,-9.99,-1.64,0.75,0.64,22,33.073681,-111.98277,367.10001,32.84,25,14
720,977.88,0.79,-9.99,-1.63,0.75,0.64,22,33.073681,-111.98277,367.10001,33.97,25,14
723,977.88,0.79,-9.99,-1.62,0.75,0.64,22,33.073681,-111.98277,367.10001,33.33,25,14
725,977.82,0.79,-10,-1.6,0.75,0.64,21,33.073681,-111.98277,367.10001,32.94,25,14
728,977.95,0.79,-9.99,-1.62,0.75,0.64,22,33.073685,-111.98277,367.10001,32.08,25,14
730,977.85,0.79,-9.99,-1.62,0.75,0.64,22,33.073685,-111.98277,367.10001,32.7,25,14
732,977.83,0.79,-10,-1.59,0.75,0.64,22,33.073685,-111.98277,367.10001,32.75,25,14
735,977.89,0.77,-9.99,-1.64,0.75,0.64,21,33.073685,-111.98277,367.10001,32.67,25,14
737,977.78,0.79,-10,-1.64,0.74,0.64,21,33.073685,-111.98276,367.10001,32.23,24,14
740,977.79,0.78,-9.98,-1.62,0.75,0.64,21,33.073681,-111.98276,367.10001,32.23,25,14
742,977.94,0.77,-9.99,-1.63,0.75,0.64,21,33.073681,-111.98276,367.10001,33.04,25,14
744,977.85,0.79,-10,-1.66,0.75,0.64,21,33.073681,-111.98276,367.10001,32.57,25,14
747,977.91,0.76,-10,-1.65,0.75,0.64,21,33.073677,-111.98276,367,33.21,25,14
749,977.94,0.76,-10.01,-1.66,0.75,0.64,21,33.073677,-111.98276,367,33.01,25,14
752,977.81,0.8,-9.99,-1.62,0.75,0.64,22,33.073677,-111.98275,367,33.01,25,14
754,977.78,0.78,-10,-1.61,0.75,0.64,21,33.073681,-111.98275,367,33.26,25,14
756,977.87,0.79,-10,-1.63,0.75,0.64,21,33.073685,-111.98275,367,33.14,25,14
759,977.94,0.79,-10,-1.65,0.75,0.64,21,33.073685,-111.98276,367,33.85,25,14
761,977.93,0.79,-9.97,-1.62,0.75,0.64,21,33.073685,-111.98276,367,33.4,25,14
764,977.9,0.78,-10,-1.64,0.75,0.64,21,33.073681,-111.98277,367,32.94,25,14
766,977.87,0.76,-9.99,-1.63,0.75,0.64,21,33.073681,-111.98277,367,33.38,25,14
768,977.87,0.78,-10,-1.65,0.7,0.63,21,33.073685,-111.98277,367,33.53,20,13
771,977.8,0.78,-10.01,-1.64,0.75,0.64,21,33.073685,-111.98277,367,34.05,25,14
773,977.87,0.79,-10,-1.66,0.75,0.64,21,33.073681,-111.98277,367,33.26,25,14
776,977.84,0.8,-10,-1.62,0.75,0.64,21,33.073681,-111.98277,367,33.21,25,14
778,977.82,0.77,-9.98,-1.66,0.75,0.64,21,33.073677,-111.98277,367,33.75,25,14
780,977.77,0.79,-10,-1.65,0.75,0.64,22,33.073677,-111.98277,367,34.02,25,14
783,977.88,0.8,-9.96,-1.64,0.75,0.64,21,33.073681,-111.98277,367,33.28,25,14
785,977.89,0.76,-9.98,-1.63,0.75,0.64,22,33.073681,-111.98278,367,33.68,25,14
788,977.98,0.78,-9.98,-1.65,0.75,0.64,21,33.073685,-111.98278,367,34.05,25,14
790,977.91,0.79,-9.98,-1.64,0.75,0.64,21,33.073685,-111.98278,367,34.27,25,14
793,977.87,0.79,-10,-1.63,0.75,0.64,21,33.073689,-111.98278,367,34.07,25,14
795,977.86,0.78,-9.97,-1.66,0.75,0.64,22,33.073689,-111.98278,367,33.92,25,14
798,977.9,0.79,-9.99,-1.69,0.72,0.63,21,33.073689,-111.98278,367,34.27,22,13
800,977.87,0.78,-9.99,-1.67,0.75,0.64,22,33.073689,-111.98278,367,34.36,25,14
803,977.96,0.79,-9.98,-1.63,0.75,0.64,21,33.073685,-111.98278,367,34.09,25,14
805,977.75,0.78,-10,-1.64,0.75,0.64,22,33.073681,-111.98278,367,33.31,25,14
808,977.87,0.79,-10,-1.64,0.75,0.64,22,33.073681,-111.98278,367,33.31,25,14
810,977.93,0.77,-9.99,-1.63,0.75,0.64,22,33.073681,-111.98278,367,33.04,25,14
812,977.88,0.78,-9.99,-1.65,0.75,0.64,22,33.073681,-111.98278,367,33.58,25,14
815,977.96,0.77,-9.99,-1.64,0.75,0.64,22,33.073681,-111.98278,367,34.69,25,14
817,977.91,0.77,-9.97,-1.62,0.75,0.64,22,33.073681,-111.98278,367,33.78,25,14
820,977.91,0.79,-10,-1.62,0.75,0.64,22,33.073677,-111.98278,367,33.09,25,14
822,977.8,0.79,-10,-1.63,0.75,0.64,22,33.073677,-111.98278,367,32.89,25,14
825,977.99,0.79,-10,-1.64,0.75,0.64,22,33.073677,-111.98278,367,33.11,25,14
827,977.77,6.57,-8.99,-1.24,0.19,0.62,21,33.073677,-111.98277,367,32.97,-31,12
829,977.8,6.22,-8.71,2.17,0.75,0.64,22,33.073677,-111.98277,367,32.89,25,14
832,977.82,2.32,-9.77,-1.04,0.75,0.64,22,33.073681,-111.98277,367,33.01,25,14
834,977.86,2.95,-9.52,0,0.75,0.64,22,33.073681,-111.98277,367,34.74,25,14
837,977.77,3.47,-9.56,0.29,0.75,0.64,22,33.073681,-111.98277,367,34.12,25,14
839,977.84,3.63,-9.28,1.74,0.75,0.64,22,33.073681,-111.98277,367,35.2,25,14
842,977.87,3.64,-9.13,2.4,0.74,0.64,22,33.073681,-111.98277,367,34.74,24,14
844,977.84,3.35,-9,1.86,0.74,0.64,22,33.073677,-111.98277,367,34.83,24,14
846,977.81,2.59,-6.72,7,0.75,0.64,22,33.073677,-111.98277,367,34.52,25,14
849,977.87,3.1,-9.74,0.29,0.74,0.64,22,33.073677,-111.98277,367,33.55,24,14
851,977.92,3.27,-9.86,0.24,0.75,0.64,22,33.073677,-111.98277,367,32.5,25,14
854,977.86,3.51,-9.4,0.35,0.75,0.64,22,33.073677,-111.98277,367,32.53,25,14
856,977.95,3.97,-9.46,0.44,0.33,0.63,21,33.073673,-111.98277,367,32.97,-17,13
858,977.97,3.89,-9.57,0.34,0.74,0.64,22,33.073673,-111.98277,367,32.65,24,14
861,977.88,3.82,-8.91,1.58,0.75,0.64,22,33.073677,-111.98277,367,32.2,25,14
863,977.93,4.51,-9.64,0.57,0.74,0.64,22,33.073677,-111.98277,367,32.32,24,14
866,977.98,3.51,-9.58,1.48,0.74,0.64,22,33.073677,-111.98277,367,31.03,24,14
868,977.88,3.49,-9.34,1.09,0.74,0.64,22,33.073677,-111.98277,367,30.66,24,14
871,977.88,3.63,-9.37,0.82,0.74,0.64,22,33.073681,-111.98277,367,31.1,24,14
873,977.89,4.09,-8.86,0.98,0.74,0.65,22,33.073685,-111.98277,367,31.81,24,15
875,977.88,3.58,-9.2,1.21,0.74,0.64,22,33.073681,-111.98277,366.89999,31.84,24,14
878,977.83,3.17,-9.14,1.47,0.74,0.64,22,33.073681,-111.98277,366.89999,31.25,24,14
880,977.97,3.55,-9.21,1.42,0.74,0.65,22,33.073677,-111.98277,366.89999,31.81,24,15
883,977.89,4.34,-8.7,1.29,0.74,0.64,22,33.073677,-111.98277,366.89999,32.28,24,14
885,977.82,4.2,-9.17,0.67,0.74,0.65,22,33.073677,-111.98277,366.79999,32.32,24,15
888,977.85,3.66,-9.01,0.81,0.35,0.63,21,33.073677,-111.98277,366.79999,32.82,-15,13
890,977.9,3.85,-9.33,1.11,0.74,0.65,22,33.073677,-111.98277,366.79999,32.57,24,15
893,977.89,4.03,-9.3,1.07,0.74,0.65,22,33.073673,-111.98277,366.79999,32.13,24,15
895,977.7,3.59,-9.37,1.73,0.74,0.64,22,33.073673,-111.98276,366.79999,32.37,24,14
898,977.97,4.04,-9.24,1.01,0.74,0.65,22,33.073673,-111.98276,366.79999,31.1,24,15
900,977.91,4.27,-9.1,0.91,0.74,0.65,22,33.073677,-111.98276,366.79999,31.2,24,15
902,977.82,4.82,-9.08,1.47,0.74,0.65,22,33.073677,-111.98276,366.79999,31.32,24,15
905,977.86,0.23,-10.5,-0.76,0.74,0.65,22,33.073677,-111.98276,366.79999,32.42,24,15
907,977.98,0.95,-10,-1.61,0.74,0.65,22,33.073677,-111.98276,366.79999,32.89,24,15
910,978.03,0.93,-9.99,-1.57,0.74,0.65,22,33.073677,-111.98276,366.79999,32.72,24,15
912,977.87,0.93,-9.99,-1.61,0.74,0.65,22,33.073677,-111.98276,366.79999,31.84,24,15
915,977.87,0.93,-9.99,-1.61,0.75,0.65,22,33.073677,-111.98276,366.79999,31.49,25,15
917,977.81,0.94,-9.99,-1.59,0.74,0.65,22,33.073677,-111.98276,366.79999,31.62,24,15
919,977.85,0.91,-9.98,-1.58,0.74,0.65,22,33.073677,-111.98276,366.79999,31.1,24,15
922,977.84,0.94,-9.99,-1.58,0.74,0.65,22,33.073681,-111.98276,366.79999,31.03,24,15
924,977.95,0.92,-9.98,-1.59,0.74,0.65,22,33.073681,-111.98276,366.79999,31.69,24,15
927,977.94,0.94,-10,-1.6,0.74,0.65,22,33.073681,-111.98276,366.79999,31.32,24,15
929,977.83,0.93,-10,-1.59,0.74,0.65,22,33.073685,-111.98276,366.79999,32.37,24,15
932,977.91,0.94,-9.99,-1.56,0.74,0.65,22,33.073685,-111.98276,366.79999,30.98,24,15
934,977.83,0.95,-9.99,-1.6,0.75,0.65,22,33.073681,-111.98276,366.79999,31.52,25,15
936,977.85,0.91,-10.02,-1.57,0.74,0.65,22,33.073677,-111.98276,366.79999,31.57,24,15
939,977.82,0.94,-9.99,-1.6,0.74,0.65,22,33.073677,-111.98277,366.79999,32.4,24,15
941,977.77,0.94,-9.97,-1.63,0.74,0.65,22,33.073673,-111.98277,366.79999,31.86,24,15
944,977.81,0.92,-10.01,-1.59,0.74,0.65,22,33.073673,-111.98277,366.79999,31.81,24,15
946,977.89,0.93,-9.98,-1.61,0.74,0.65,22,33.073669,-111.98277,366.79999,31.84,24,15
948,977.88,0.94,-9.99,-1.59,0.68,0.65,22,33.073669,-111.98277,366.79999,32.01,18,15
951,977.97,0.94,-9.99,-1.59,0.74,0.65,22,33.073669,-111.98277,366.79999,32.53,24,15
953,977.94,0.91,-9.99,-1.58,0.74,0.65,22,33.073669,-111.98277,366.79999,32.4,24,15
956,978.06,0.93,-9.99,-1.58,0.74,0.65,22,33.073673,-111.98277,366.79999,31.84,24,15
958,977.89,0.93,-9.99,-1.59,0.74,0.65,22,33.073669,-111.98277,366.79999,31.59,24,15
961,977.82,0.93,-9.98,-1.59,0.74,0.65,22,33.073669,-111.98277,366.79999,32.32,24,15
963,977.91,0.93,-10.01,-1.6,0.74,0.65,22,33.073673,-111.98277,366.79999,31.84,24,15
966,977.93,0.95,-9.99,-1.61,0.74,0.65,22,33.073673,-111.98277,366.79999,31.88,24,15
968,977.94,0.95,-9.99,-1.59,0.74,0.65,22,33.073677,-111.98277,366.79999,31.88,24,15
971,977.89,0.92,-10.02,-1.59,0.74,0.65,22,33.073673,-111.98277,366.79999,32.23,24,15
973,977.92,0.95,-10,-1.58,0.74,0.65,22,33.073673,-111.98277,366.79999,31.74,24,15
976,977.89,0.94,-9.98,-1.58,0.74,0.65,22,33.073673,-111.98277,366.79999,31.71,24,15
978,977.97,0.92,-10.01,-1.6,0.74,0.65,22,33.073673,-111.98277,366.70001,31.59,24,15
981,977.93,0.92,-9.98,-1.62,0.74,0.65,23,33.073673,-111.98278,366.70001,32.15,24,15
983,977.96,0.94,-10,-1.61,0.74,0.65,22,33.073673,-111.98278,366.70001,31.98,24,15
986,977.93,0.94,-10,-1.57,0.74,0.65,22,33.073673,-111.98278,366.70001,31.37,24,15
988,977.92,0.93,-9.99,-1.6,0.74,0.65,22,33.073669,-111.98278,366.70001,30.25,24,15
991,977.96,0.93,-10.02,-1.61,0.74,0.65,22,33.073669,-111.98278,366.70001,30.25,24,15
993,977.91,0.93,-10.02,-1.6,0.74,0.65,22,33.073669,-111.98278,366.70001,30.62,24,15
996,977.92,0.93,-9.99,-1.6,0.74,0.65,22,33.073669,-111.98278,366.70001,30.08,24,15
998,977.91,0.93,-9.98,-1.59,0.74,0.65,22,33.073669,-111.98278,366.70001,30.79,24,15
1000,977.85,0.93,-9.99,-1.59,0.74,0.65,22,33.073669,-111.98278,366.70001,30.4,24,15
1003,977.91,0.93,-9.99,-1.56,0.74,0.65,22,33.073669,-111.98278,366.70001,31.13,24,15
1005,977.89,0.94,-9.99,-1.63,0.74,0.65,22,33.073669,-111.98278,366.70001,31.23,24,15
1008,977.98,0.94,-9.99,-1.55,0.68,0.63,21,33.073669,-111.98278,366.70001,30.79,18,13
1010,978.03,0.95,-9.97,-1.61,0.74,0.65,22,33.073669,-111.98278,366.70001,30.3,24,15
1012,978,0.94,-10,-1.58,0.74,0.65,22,33.073673,-111.98278,366.70001,30.76,24,15
1015,977.93,0.94,-9.99,-1.61,0.74,0.65,22,33.073673,-111.98278,366.70001,30.98,24,15
1017,977.99,0.96,-10,-1.58,0.74,0.65,22,33.073669,-111.98278,366.70001,30.93,24,15
1020,978.04,0.93,-10,-1.58,0.74,0.65,22,33.073669,-111.98278,366.70001,29.96,24,15
1022,977.92,0.93,-9.99,-1.6,0.74,0.65,22,33.073673,-111.98278,366.70001,30.27,24,15
1024,977.98,0.94,-9.98,-1.62,0.74,0.65,22,33.073673,-111.9828,366.70001,30.59,24,15
1027,977.98,0.97,-10,-1.59,0.74,0.65,22,33.073673,-111.9828,366.70001,29.71,24,15
1029,977.96,0.97,-10,-1.58,0.74,0.65,22,33.073673,-111.9828,366.70001,29.86,24,15
1032,978.01,0.94,-10.01,-1.55,0.74,0.65,22,33.073673,-111.9828,366.60001,29.11,24,15
1034,978.01,0.93,-9.99,-1.55,0.74,0.65,22,33.073669,-111.9828,366.60001,28.99,24,15
1036,978.08,0.93,-9.99,-1.56,0.74,0.65,22,33.073669,-111.9828,366.60001,29.66,24,15
1039,977.82,0.93,-10.01,-1.54,0.73,0.64,22,33.073669,-111.9828,366.60001,29.71,23,14
1041,978.02,0.94,-9.97,-1.54,0.74,0.65,22,33.073669,-111.9828,366.60001,29.72,24,15
1044,977.92,0.94,-10,-1.55,0.74,0.65,22,33.073666,-111.9828,366.60001,30.18,24,15
1046,978.04,0.95,-10,-1.52,0.74,0.65,22,33.073666,-111.9828,366.60001,30.25,24,15
1048,977.92,0.94,-10,-1.53,0.74,0.65,22,33.073666,-111.9828,366.5,30.4,24,15
1051,977.93,0.95,-9.99,-1.56,0.74,0.65,22,33.073666,-111.9828,366.5,30.44,24,15
1053,977.94,0.94,-10,-1.53,0.74,0.65,22,33.073662,-111.9828,366.5,30.54,24,15
1056,977.94,0.93,-10,-1.58,0.74,0.65,22,33.073662,-111.9828,366.5,30.62,24,15
1058,977.95,0.92,-9.98,-1.59,0.74,0.65,22,33.073662,-111.9828,366.5,30.54,24,15
1061,977.99,0.95,-9.99,-1.54,0.74,0.65,22,33.073662,-111.9828,366.5,29.83,24,15
1063,977.94,0.96,-10.01,-1.52,0.74,0.65,22,33.073662,-111.9828,366.5,29.11,24,15
1066,977.84,0.94,-9.99,-1.5,0.74,0.65,23,33.073658,-111.9828,366.5,28.99,24,15
1068,977.96,0.93,-9.99,-1.55,0.73,0.65,22,33.073654,-111.9828,366.5,29.23,23,15
1071,977.91,0.94,-10,-1.58,0.74,0.65,22,33.07365,-111.9828,366.5,29.15,24,15
1073,978.06,0.95,-10,-1.54,0.74,0.65,22,33.07365,-111.9828,366.39999,29.11,24,15
1076,978.05,0.94,-10.01,-1.5,0.74,0.65,22,33.07365,-111.9828,366.39999,29.17,24,15
1078,977.95,0.91,-9.99,-1.5,0.74,0.65,22,33.073654,-111.9828,366.39999,29.25,24,15
1081,977.94,0.94,-10.01,-1.51,0.74,0.65,22,33.07365,-111.9828,366.39999,28.64,24,15
1083,977.89,0.92,-10,-1.52,0.74,0.66,22,33.073654,-111.9828,366.39999,29.02,24,16
1086,977.94,0.93,-10.01,-1.51,0.74,0.65,22,33.073654,-111.9828,366.39999,29.46,24,15
1088,978.03,0.93,-10,-1.49,0.74,0.66,22,33.073654,-111.9828,366.39999,29.98,24,16
1091,978.1,0.93,-9.98,-1.49,0.74,0.66,22,33.07365,-111.9828,366.39999,29.68,24,16
1093,978.02,0.92,-10.01,-1.56,0.74,0.66,22,33.07365,-111.9828,366.39999,29.19,24,16
1095,977.93,0.93,-10.01,-1.49,0.74,0.66,22,33.07365,-111.9828,366.39999,28.76,24,16
1098,977.98,0.92,-10,-1.55,0.71,0.65,22,33.07365,-111.9828,366.29999,28.61,21,15
1100,977.9,0.96,-10.01,-1.55,0.74,0.66,22,33.07365,-111.9828,366.29999,29.38,24,16
1103,977.99,0.91,-9.98,-1.51,0.74,0.66,22,33.073647,-111.9828,366.20001,29.25,24,16
1105,978.04,0.92,-9.99,-1.51,0.74,0.66,23,33.073639,-111.9828,365.60001,29.86,24,16
1107,977.99,0.95,-9.99,-1.54,0.74,0.66,22,33.073639,-111.9828,365.39999,29.35,24,16
1110,977.93,0.92,-10.01,-1.5,0.74,0.66,22,33.073635,-111.9828,365.39999,29.15,24,16
1112,978.03,0.94,-10.01,-1.48,0.74,0.66,22,33.073631,-111.9828,364.89999,29.32,24,16
1115,977.95,0.91,-9.99,-1.5,0.74,0.65,22,33.073639,-111.9828,364.89999,29.41,24,15
1117,977.96,0.93,-9.99,-1.52,0.74,0.65,22,33.073647,-111.98278,364.89999,29.5,24,15
1119,977.86,0.91,-10,-1.5,0.74,0.66,22,33.073654,-111.98278,365,29.11,24,16
1122,977.91,0.94,-9.99,-1.53,0.74,0.65,22,33.073662,-111.98277,365,29.44,24,15
1124,977.85,0.93,-10.01,-1.49,0.74,0.65,22,33.073662,-111.98277,365.10001,29.25,24,15
1127,977.86,0.91,-9.99,-1.53,0.74,0.65,22,33.073666,-111.98277,365.10001,28.72,24,15
1129,977.97,0.94,-9.99,-1.55,0.72,0.64,22,33.073666,-111.98277,365,28.76,22,14
1132,977.97,0.92,-9.98,-1.51,0.74,0.65,22,33.073669,-111.98276,365,28.86,24,15
1134,978,0.94,-9.98,-1.55,0.74,0.66,22,33.073666,-111.98276,365,29.06,24,16
1137,977.91,0.91,-10,-1.51,0.74,0.65,22,33.073666,-111.98276,364.89999,29.23,24,15
1139,977.94,0.71,-10.05,-1.5,0.74,0.65,22,33.073662,-111.98275,364.79999,28.96,24,15
1141,977.84,0.92,-9.99,-1.55,0.74,0.65,22,33.073666,-111.98275,364.70001,28.86,24,15
1144,977.99,0.92,-10,-1.53,0.74,0.65,22,33.073666,-111.98275,364.70001,29.29,24,15
1146,977.89,0.91,-10,-1.57,0.74,0.65,22,33.073666,-111.98275,364.60001,29.08,24,15
1149,977.88,0.91,-9.99,-1.55,0.74,0.65,22,33.073666,-111.98275,364.60001,28.64,24,15
1151,978,0.91,-9.96,-1.58,0.74,0.65,22,33.073666,-111.98275,364.60001,28.94,24,15
1154,978.04,0.89,-10.02,-1.33,0.74,0.65,22,33.073662,-111.98275,364.60001,29.05,24,15
1156,977.99,0.91,-10.01,-1.33,0.74,0.65,22,33.073662,-111.98275,364.60001,29.32,24,15
1159,977.88,0.91,-10.02,-1.33,0.66,0.64,22,33.073666,-111.98275,364.60001,29.41,16,14
1161,977.92,0.9,-10.01,-1.36,0.74,0.65,22,33.073662,-111.98275,364.60001,29.08,24,15
1164,977.89,0.9,-9.98,-1.34,0.74,0.65,22,33.073662,-111.98275,364.60001,28.55,24,15
1166,977.9,0.91,-10,-1.32,0.74,0.66,22,33.073662,-111.98275,364.60001,28.96,24,16
1169,977.96,0.9,-10.01,-1.34,0.74,0.66,22,33.073662,-111.98275,364.60001,29.13,24,16
1171,978.03,0.91,-10.01,-1.33,0.75,0.66,22,33.073666,-111.98275,364.60001,29.46,25,16
1174,977.81,0.9,-10.01,-1.36,0.75,0.66,22,33.073669,-111.98275,364.60001,29.25,25,16
1176,977.89,0.91,-10.02,-1.26,0.75,0.66,22,33.073669,-111.98275,364.60001,29.05,25,16
1179,977.86,0.9,-10.03,-1.32,0.75,0.66,22,33.073669,-111.98275,364.60001,28.29,25,16
1181,977.86,0.3,-9.97,-1.4,0.75,0.66,22,33.073669,-111.98275,364.60001,29.27,25,16
1184,977.8,1.26,-9.99,-1.57,0.75,0.66,22,33.073669,-111.98275,364.60001,28.27,25,16
1186,977.81,1.27,-9.99,-1.6,0.75,0.66,22,33.073673,-111.98275,364.60001,27.82,25,16
1188,977.94,1.27,-9.99,-1.57,0.68,0.65,22,33.073673,-111.98275,364.60001,27.54,18,15
1191,977.76,1.27,-9.97,-1.58,0.75,0.66,23,33.073677,-111.98275,364.60001,28.39,25,16
1193,977.96,1.26,-9.96,-1.57,0.75,0.66,22,33.073677,-111.98275,364.60001,27.64,25,16
1196,977.96,0.96,-9.99,-1.67,0.75,0.66,22,33.073677,-111.98275,364.60001,27,25,16
1198,977.94,0.96,-9.98,-1.64,0.75,0.66,22,33.073677,-111.98275,364.60001,26.79,25,16
1201,977.91,0.96,-9.99,-1.67,0.75,0.66,22,33.073677,-111.98276,364.60001,27.22,25,16
1203,977.86,0.93,-9.99,-1.67,0.75,0.66,22,33.073681,-111.98276,364.70001,27.7,25,16
1206,977.81,0.95,-10,-1.65,0.75,0.66,22,33.073681,-111.98276,364.70001,28.09,25,16
1208,977.89,0.94,-9.98,-1.68,0.75,0.66,22,33.073685,-111.98276,364.70001,27.76,25,16
1211,977.9,0.93,-9.99,-1.68,0.75,0.66,22,33.073689,-111.98276,364.70001,27.24,25,16
1213,977.93,0.9,-10,-1.69,0.75,0.66,22,33.073689,-111.98276,364.70001,27,25,16
1215,977.87,0.91,-9.99,-1.67,0.75,0.66,22,33.073692,-111.98276,364.70001,27.76,25,16
1218,977.89,0.91,-9.99,-1.65,0.71,0.65,22,33.073692,-111.98276,364.70001,28.15,21,15
1220,977.82,0.92,-10,-1.69,0.75,0.66,22,33.073692,-111.98276,364.70001,28.94,25,16
1223,977.92,0.89,-10,-1.65,0.75,0.66,22,33.073692,-111.98276,364.70001,28.9,25,16
1225,977.95,0.93,-10.01,-1.7,0.75,0.66,22,33.073696,-111.98275,364.70001,28.96,25,16
1228,977.99,0.95,-9.98,-1.69,0.75,0.66,22,33.073696,-111.98275,364.70001,28.39,25,16
1230,977.83,0.92,-10,-1.66,0.75,0.66,22,33.073692,-111.98275,364.70001,28.47,25,16
1232,977.91,0.68,-10,-1.38,0.75,0.66,22,33.073692,-111.98275,364.70001,27.3,25,16
1235,977.92,0.66,-10.01,-1.37,0.75,0.66,22,33.073696,-111.98275,364.70001,27.06,25,16
1237,977.95,0.67,-10.02,-1.36,0.75,0.66,22,33.073696,-111.98275,364.70001,27.64,25,16
1240,977.94,0.65,-10.01,-1.36,0.75,0.66,22,33.073696,-111.98275,364.70001,27.54,25,16
1242,977.91,0.67,-10.01,-1.38,0.75,0.66,23,33.073696,-111.98275,364.70001,27.64,25,16
1244,977.93,0.63,-10,-1.36,0.75,0.66,22,33.073692,-111.98275,364.70001,27.28,25,16
1247,977.92,0.41,-10.65,-0.6,0.51,0.66,22,33.073692,-111.98275,364.70001,27.56,1,16
1249,977.73,-0.75,-10.01,-1.11,0.74,0.66,22,33.073692,-111.98275,364.70001,29.06,24,16
1252,977.7,0.22,-10.15,0.28,0.74,0.66,22,33.073696,-111.98275,364.70001,27.34,24,16
1254,977.78,-0.24,-10.09,-0.24,0.74,0.66,22,33.073689,-111.98274,364.70001,27.78,24,16
1256,977.71,0.83,-9.91,0.8,0.75,0.67,22,33.073681,-111.98273,364.5,26.76,25,17
1259,977.8,1.72,-10.39,-1.07,0.75,0.67,23,33.073677,-111.98272,364.29999,27.44,25,17
1261,977.76,0.87,-9.65,-1.15,0.75,0.67,22,33.073669,-111.9827,364.39999,27.4,25,17
1264,977.74,0.8,-9.8,-0.16,0.75,0.67,22,33.073669,-111.9827,364.39999,26.54,25,17
1266,977.7,1.95,-11.24,0.22,0.75,0.67,23,33.073669,-111.9827,364.39999,26.32,25,17
1269,977.84,1.65,-10.15,-1.35,0.75,0.67,22,33.073669,-111.9827,364.39999,26.54,25,17
1271,977.87,0.97,-10.34,0.7,0.75,0.67,23,33.073673,-111.9827,364.39999,26.73,25,17
1274,977.67,1.37,-9.83,0.19,0.75,0.67,23,33.073677,-111.9827,364.39999,26.79,25,17
1276,977.74,1.36,-10.22,-0.66,0.75,0.67,23,33.073677,-111.9827,364.39999,26.72,25,17
1279,977.75,1.56,-9.71,-2.5,0.7,0.67,23,33.073677,-111.9827,364.39999,27.26,20,17
